Trade Date,Issuer,Symbol,Lead/Joint-Lead Managers,Offer Price,Opening Price,1st Day Close,1st Day % Px Chng ,$ Change Opening,$ Change Close,Star Ratings,Performed
2017-11-08,Metropolitan Bank Holding,MCB,"J.P Morgan/ Keefe, Bruyette & Woods (A Stifel Company)",35.00,38.44,37.21,0.06,3.44,2.21,2,
2017-11-03,ACM Research,ACMR,Roth Capital Partners,5.60,8.17,6.05,0.08,2.57,0.45,1,
2017-11-03,Sentinel Energy Services,STNLU,Citigroup/ Goldman Sachs/ Credit Suisse,10.00,10.14,10.05,0.01,0.14,0.05,1,
2017-11-02,Allena Pharmaceuticals,ALNA,Credit Suisse/ Jefferies/ Cowen,14.00,12.00,9.98,-0.29,-2.00,-4.02,1,
2017-11-02,Evoqua Water Technologies,AQUA,Credit Suisse/ J.P. Morgan/ RBC Capital Markets,18.00,19.10,20.88,0.16,1.10,2.88,2,
2017-11-02,Funko,FNKO,Goldman Sachs/ J.P. Morgan/ BofA Merrill Lynch,12.00,8.00,7.07,-0.41,-4.00,-4.93,2,Missed
2017-11-02,Spero Therapeutics,SPRO,BofA Merrill Lynch/ Cowen/ Stifel,14.00,13.25,11.50,-0.18,-0.75,-2.50,2,Missed
2017-11-01,Altair Engineering,ALTR,J.P. Morgan/ RBC Capital Markets/ Deutsche Bank Securities,13.00,17.00,18.31,0.41,4.00,5.31,3,
2017-11-01,Loma Negra,LOMA,BofA Merrill Lynch/ Bradesco BBI/ Citigroup/ HSBC/ Itaú BBA/ Morgan Stanley,19.00,21.65,21.35,0.12,2.65,2.35,2,
2017-10-27,Merchants Bancorp,MBIN,Sandler O'Neill + Partners/ Stephens/ Raymond James,16.00,17.00,16.80,0.05,1.00,0.80,2,
2017-10-27,Nexa Resources S.A.,NEXA,J.P. Morgan/ BMO Capital Markets/ Morgan Stanley/ Credit Suisse,16.00,16.50,17.40,0.09,0.50,1.40,1,
2017-10-27,ForeScout Technologies,FSCT,Morgan Stanley/ J.P. Morgan/ Citigroup,22.00,26.25,25.50,0.16,4.25,3.50,3,
2017-10-26,BP Midstream Partners LP,BPMP,Citigroup/ Goldman Sachs/ Morgan Stanley/ Barclays/ Credit Suisse/ J.P. Morgan/ UBS Investment Bank,18.00,16.85,17.25,-0.04,-1.15,-0.75,1,
2017-10-26,CM Seven Star Acquisition,CMSSU,EarlyBirdCapital,10.00,10.01,10.01,0.00,0.01,0.01,1,
2017-10-26,National Vision Holdings,EYE,BofA Merrill Lynch/ Goldman Sachs/ Citigroup/ KKR/ Morgan Stanley/ Jefferies/ UBS Investment Bank/ Wells Fargo Securities,22.00,28.75,27.83,0.27,6.75,5.83,3,
2017-10-20,Sea Limited,SE,Goldman Sachs (Asia)/ Morgan Stanley/ Credit Suisse,15.00,16.25,16.26,0.08,1.25,1.26,3,
2017-10-20,RISE Education Cayman,REDU,Morgan Stanley/ Credit Suisse,14.50,16.00,16.61,0.15,1.50,2.11,3,
2017-10-19,MongoDB,MDB,Morgan Stanley/ Goldman Sachs/ Barclays/ Allen & Company,24.00,33.00,32.07,0.34,9.00,8.07,3,
2017-10-19,Mosaic Acquisition,MOSC.U,Deutsche Bank Securities/ RBC Capital Markets/ J.P. Morgan,10.00,10.20,10.15,0.02,0.20,0.15,1,
2017-10-18,Qudian,QD,Morgan Stanley/ Credit Suisse/ Citigroup/CICc/ UBS Securities,24.00,34.50,29.18,0.22,10.50,5.18,3,
2017-10-13,OptiNose,OPTN,Jefferies/ Piper Jaffray/ BMO Capital Markets/ RBC Capital Markets,16.00,20.00,19.00,0.19,4.00,3.00,2,
2017-10-12,CarGurus,CARG,Goldman Sachs/ Allen & Company/ RBC Capital Markets,16.00,29.00,27.58,0.72,13.00,11.58,3,
2017-10-12,OrthoPediatrics,KIDS,Piper Jaffray/ Stifel,13.00,18.00,19.72,0.52,5.00,6.72,2,
2017-10-12,Restoration Robotics,HAIR,National Securities Corporation,7.00,8.85,9.92,0.42,1.85,2.92,1,Missed
2017-10-06,Switch,SWCH,Goldman Sachs/ J.P. Morgan/ BMO Capital Markets/ Wells Fargo Securities,17.00,21.70,20.84,0.23,4.70,3.84,3,
2017-10-05,Black Ridge Acquisition,BRACU,EarlyBirdCapital,10.00,10.09,10.15,0.02,0.09,0.15,1,
2017-10-05,Rhythm Pharmaceuticals,RYTH,Morgan Stanley/ BofA Merrill Lynch/ Cowen,17.00,23.21,30.00,0.76,6.21,13.00,3,
2017-09-29,PQ Group,PGQ,Morgan Stanley/ Goldman Sachs/ Citigroup/ Credit Suisse,17.50,17.00,17.25,-0.01,-0.50,-0.25,1,
2017-09-28,Nightstar Therapeutics,NITE,Jefferies/ Leerink Partners/ BMO Capital Markets,14.00,17.25,24.00,0.71,3.25,10.00,1,
2017-09-28,NuCana plc,NCNA,Citigroup/ Jefferies/ Cowen,15.00,15.50,16.15,0.08,0.50,1.15,1,
2017-09-28,Roku,ROKU,Morgan Stanley/ Citigroup,14.00,15.78,23.50,0.68,1.78,9.50,2,
2017-09-27,RYB Education,RYB,Credit Suisse/ Morgan Stanley,18.50,24.12,25.90,0.40,5.62,7.40,2,
2017-09-22,Secoo Holding Limited,SECO,Jefferies,13.00,12.10,10.00,-0.23,-0.90,-3.00,1,
2017-09-21,Oasis Midstream Partners LP,OMP,Morgan Stanley/ Citigroup/ Wells Fargo Securities,17.00,16.75,16.75,-0.01,-0.25,-0.25,1,
2017-09-21,TDH Holdings,PETZ,ViewTrade Securities,4.25,6.75,6.41,0.51,2.50,2.16,N/C,No Call
2017-09-20,BEST Inc.,BSTI,Citigroup/ Credit Suisse/ Goldman Sachs/ J.P. Morgan/ Deutsche Bank,10.00,11.48,10.52,0.05,1.48,0.52,1,
2017-09-20,Celcuity,CELC,Craig-Hallum Capital Group,9.50,12.35,14.29,0.50,2.85,4.79,1,Missed
2017-09-20,Despegar.com,DESP,Morgan Stanley/ Citigroup,26.00,29.00,31.78,0.22,3.00,5.78,2,
2017-09-20,Krystal Biotech,KRYS,Ladenburg Thalmann,10.00,10.50,10.64,0.06,0.50,0.64,1,
2017-09-20,Zai Lab,ZLAB,J.P. Morgan/ Citigroup/ Leerink Partners,18.00,24.00,27.93,0.55,6.00,9.93,2,
2017-09-15,Draper Oakwood Technology Acquisition,DOTAU,EarlyBirdCapital,10.00,10.07,10.16,0.02,0.07,0.16,1,
2017-09-14,Social Capital Hedosophia Holdings,IPOA.U,Credit Suisse,10.00,10.20,10.31,0.03,0.20,0.31,1,
2017-09-14,Tremont Mortgage Trust (TRMT),TRMT,UBS Investment Bank/ Citigroup/ RBC Capital Markets,20.00,17.75,17.29,-0.14,-2.25,-2.71,1,
2017-08-17,Atlantic Acquisition,ATACU,EarlyBirdCapital/ I-Bankers,10.00,10.05,10.06,0.01,0.05,0.06,1,
2017-08-16,Capitol Investment Corp. IV,CIC.U,Citigroup/ Deutsche Bank Securities/ J.P. Morgan,10.00,10.10,10.02,0.00,0.10,0.02,1,
2017-08-11,Ranger Energy Services,RNGR,Credit Suisse/ Simmons & Company International (Energy Specialists of Piper Jaffray)/ Wells Fargo Securities,14.50,14.00,14.22,-0.02,-0.50,-0.28,2,Missed
2017-08-11,YogaWorks,YOGA,Cowen/ Stephens/ Guggenheim Securities,5.50,5.50,4.85,-0.12,0.00,-0.65,2,Missed
2017-08-09,I-AM Capital Acquisition,IAMXU,Maxim Group LLC,10.00,10.05,10.05,0.01,0.05,0.05,1,
2017-08-03,Venator Materials PLC,VNTR,Citigroup/ Goldman Sachs/ BofA Merrill Lynch/ J.P. Morgan ,20.00,20.89,20.65,0.03,0.89,0.65,1,
2017-08-02,Clementia Pharmaceuticals,CMTA,Morgan Stanley/ Leerink Partners,15.00,18.25,16.35,0.09,3.25,1.35,3,
2017-07-28,Newater Technology,NEWA,ViewTrade Securities,5.00,7.32,8.93,0.79,2.32,3.93,N/C,No Call
2017-07-28,Redfin,RDFN,Goldman Sachs/ Allen & Company/ BofA Merrill Lynch/ RBC Capital Markets,15.00,19.56,21.70,0.45,4.56,6.70,3,
2017-07-27,Industrea Acquisition,INDUU,FBR/ B. Riley & Co.,10.00,10.02,10.02,0.00,0.02,0.02,1,
2017-07-27,Pensare Acquisition,WRLSU,EarlyBirdCapital,10.00,10.05,10.04,0.00,0.05,0.04,1,
2017-07-27,Sienna Biopharmaceuticals (SNNA),SNNA,J.P. Morgan/ Cowen/ BMO Capital Markets,15.00,19.05,19.25,0.28,4.05,4.25,2,
2017-07-26,RBB Bancorp,RBB,"Sandler O’Neill/ Keefe, Bruyette & Woods (A Stifel Company)/ Stephens",23.00,23.32,23.35,0.02,0.32,0.35,2,
2017-07-21,PetIQ,PETQ,Jefferies/ William Blair,16.00,21.00,23.25,0.45,5.00,7.25,1,Missed
2017-07-20,Calyxt,CLXT,Citigroup/ Credit Suisse/ Jefferies,8.00,9.50,11.25,0.41,1.50,3.25,1,
2017-07-20,Kala Pharmaceuticals,KALA,J.P. Morgan/ BofA Merrill Lynch ,15.00,16.70,18.62,0.24,1.70,3.62,2,
2017-07-20,TPG RE Finance Trust,TRTX,"BofA Merrill Lynch/ Citigroup/ Goldman, Sachs/ Wells Fargo Securities/ Deutsche Bank Securities/ Morgan Stanley/ Barclays",20.00,19.58,19.58,-0.02,-0.42,-0.42,1,
2017-07-19,Federal Street Acquisition,FSACU,Citigroup/ BofA Merrill Lynch,10.00,10.06,10.10,0.01,0.06,0.10,1,
2017-07-14,Akcea Therapeutics,AKCA,Cowen and Company/ Stifel/ Wells Fargo Securities,8.00,8.13,9.48,0.19,0.13,1.48,1,
2017-07-12,Co-Diagnostics,CODX,WallachBeth Capital/ Network 1 Securities,6.00,6.00,5.81,-0.03,0.00,-0.19,1,
2017-06-30,Byline Bancorp,BY,"BofA Merrill Lynch/ Keefe, Bruyette & Woods (A Stifel Company)",19.00,20.35,20.05,0.06,1.35,1.05,2,
2017-06-30,Tintri,TNTR,Morgan Stanley/ BofAMerrill Lynch/ Pacific Crest Securities (a division of KeyBanc Capital Markets),7.00,7.12,7.27,0.04,0.12,0.27,1,
2017-06-29,Aileron Therapeutics,ALRN,BofA Merrill Lynch/ Jefferies,15.00,13.75,10.80,-0.28,-1.25,-4.20,2,Missed
2017-06-29,Blue Apron Holdings,APRN,Goldman Sachs/ Morgan Stanley/ Citigroup/ Barclays,10.00,10.00,10.00,0.00,0.00,0.00,1,
2017-06-29,Dova Pharmaceuticals,DOVA,J.P. Morgan/ Jefferies/ Leerink Partners,17.00,19.25,19.81,0.17,2.25,2.81,2,
2017-06-27,Mersana Therapeutics,MRSN,J.P. Morgan/ Cowen/ Leerink Partners,15.00,14.25,14.00,-0.07,-0.75,-1.00,3,Missed
2017-06-27,TPG Pace Holdings,TPGH.U,Deutsche Bank Securities/ Goldman Sachs,10.00,10.20,10.25,0.03,0.20,0.25,1,
2017-06-26,Avenue Therapeutics,ATXI,Oppenheimer,6.00,7.60,8.25,0.38,1.60,2.25,1,Missed
2017-06-26,Esquire Financial Holdings,ESQ,Sandler O’Neill & Partners,14.00,15.90,15.25,0.09,1.90,1.25,2,
2017-06-23,Granite Point Mortgage Trust,GPMT,J.P. Morgan/ Morgan Stanley/ Citigroup,19.50,18.25,19.00,-0.03,-1.25,-0.50,1,
2017-06-23,Hennessy Capital Acquisition Corp. III,HCAC.U,Credit Suisse/ Stifel,10.00,10.04,10.05,0.01,0.04,0.05,1,
2017-06-22,Altice USA,ATUS,"J.P. Morgan/ Morgan Stanley/ Citigroup/ Goldman, Sachs/ BofA Merrill Lynch/ Barclays/ BNP PARIBAS/ Deutsche Bank Securities/ RBC Capital Markets",30.00,31.60,32.71,0.09,1.60,2.71,2,
2017-06-22,"Safety, Income and Growth",SAFE,BofA Merrill Lync/ J.P. Morgan/ Barclays/ Citigroup/ Raymond James,20.00,19.00,19.00,-0.05,-1.00,-1.00,1,
2017-06-22,SG Blocks,SBGX,Joseph Gunnar,5.00,4.75,4.92,-0.02,-0.25,-0.08,1,
2017-06-20,Bison Capital Acquisition,BCACU,EarlyBirdCapital,10.00,10.10,10.70,0.07,0.10,0.70,1,
2017-06-20,Constellation Alpha Capital,CNACU,Cowen,10.00,10.00,10.01,0.00,0.00,0.01,1,
2017-06-14,Athenex,ATNX,Credit Suisse/ Deutsche Bank Securities/ J.P. Morgan,11.00,12.00,12.56,0.14,1.00,1.56,2,Missed
2017-06-14,TCG BDC,CGBD,"BofA Merrill Lynch/ Morgan Stanley/ J.P. Morgan/ Citigroup/ Keefe, Bruyette & Woods (A Stifel Company)/ Wells Fargo Securities",18.50,17.80,18.11,-0.02,-0.70,-0.39,1,
2017-06-09,Plymouth Industrial REIT,PLYM,D.A. Davidson/ BB&T Capital Markets/ Oppenheimer,19.00,18.31,18.39,-0.03,-0.69,-0.61,1,
2017-06-07,ShotSpotter,SSTI,Roth Capital Partners/ Northland Capital Markets,11.00,12.20,14.38,0.31,1.20,3.38,1,
2017-06-02,KBL Merger Corp. IV,KBLMU,Ladenburg Thalmann,10.00,10.00,10.00,0.00,0.00,0.00,1,
2017-05-25,Appian,APPN,"Morgan Stanley/ Goldman, Sachs/ Barclays",12.00,15.00,15.01,0.25,3.00,3.01,2,
2017-05-25,WideOpenWest,WOW,UBS Investment Bank/ Credit Suisse/ RBC Capital Markets/ SunTrust Robinson Humphrey/ Evercore ISI/ Macquarie Capital,17.00,16.15,16.50,-0.03,-0.85,-0.50,1,
2017-05-24,SMART Global Holdings,SGH,Barclays/ Deutsche Bank Securities/ Jefferies/ Stifel,11.00,12.00,13.45,0.22,1.00,2.45,1,
2017-05-18,Bright Scholar Education Holdings,BEDU,Morgan Stanley/ Deutsche Bank Securities,10.50,11.05,13.40,0.28,0.55,2.90,1,
2017-05-17,G1 Therapeutics,GTHX,J.P. Morgan/ Cowen and Company,15.00,15.00,15.00,0.00,0.00,0.00,1,
2017-05-12,A.S.V.,ASV,Roth Capital Partners,7.00,7.45,7.85,0.12,0.45,0.85,1,
2017-05-12,Gardner Denver Holdings,GDI,"Goldman, Sachs/ Citigroup/ UBS Investment Bank/ KKR/ Simmons & Company International (Energy Specialists of Piper Jaffray)/ Deutsche Bank Securities/ Baird/ Credit Suisse/ Morgan Stanley",20.00,21.20,21.10,0.06,1.20,1.10,1,
2017-05-12,Modern Media Acquisition,MMDMU,Macquarie Capital,10.00,10.09,10.11,0.01,0.09,0.11,1,
2017-05-12,National Energy Services Reunited,NESRU,Maxim Group/ National Bank of Canada Financial,10.00,10.00,9.99,0.00,0.00,-0.01,1,
2017-05-12,Solaris Oilfield Infrastructure,SOI,"Credit Suisse/ Goldman, Sachs",12.00,12.23,11.55,-0.04,0.23,-0.45,1,
2017-05-12,Veritone,VERI,Wunderlich/ Craig-Hallum Capital Group,15.00,15.64,13.07,-0.13,0.64,-1.93,2,
2017-05-10,Five Point Holdings,FPH,Citigroup/ J.P. Morgan,14.00,15.25,15.04,0.07,1.25,1.04,1,
2017-05-09,ENDRA Life Sciences,NDRAU,Dougherty & Company/Dawson James Securities,5.00,5.45,5.20,0.04,0.45,0.20,1,
2017-05-09,Guaranty Bancshares,GNTY,Sandler O’Neill + Partners/ Stephens,27.00,30.00,30.10,0.11,3.00,3.10,2,
2017-05-05,KKR Real Estate Finance Trust,KREF,Wells Fargo Securities/ Morgan Stanley/ KKR,20.50,21.01,22.13,0.08,0.51,1.63,1,Missed
2017-05-05,Ovid Therapeut,OVID,Citigroup/ Cowen and Company,15.00,14.00,12.25,-0.18,-1.00,-2.75,1,
2017-05-05,TPG Pace Energy Holdings,TPGEU,"Deutsche Bank Securities/ Goldman, Sachs",10.00,10.10,10.14,0.01,0.10,0.14,1,
2017-05-04,Biohaven Pharmaceutical Holding,BHVN,Morgan Stanley/ Piper Jaffray/ Barclays Capital,17.00,20.24,17.50,0.03,3.24,0.50,2,
2017-05-04,UroGen Pharma Ltd.,URGN,Jefferies/ Cowen and Company,13.00,13.28,13.98,0.08,0.28,0.98,2,
2017-04-28,Carvana,CVNA,Wells Fargo Securities/ BofA Merrill Lynch/ Citigroup/ Deutsche Bank Securities,15.00,13.71,11.10,-0.26,-1.29,-3.90,3,Missed
2017-04-28,China Rapid Finance Limited,XRF,Morgan Stanley/ Credit Suisse/ Jefferies,6.00,6.67,6.67,0.11,0.67,0.67,1,
2017-04-28,Cloudera,CLDR,Morgan Stanley/ J.P. Morga/ Allen & Company,15.00,17.87,18.10,0.21,2.87,3.10,3,
2017-04-28,Emerald Expositions Events,EEX,"BofA Merrill Lynch/ Barclays/ Goldman, Sachs",17.00,18.73,19.50,0.15,1.73,2.50,1,Missed
2017-04-28,NCS Multistage Holdings,NCSM,Credit Suisse/ Citigroup/ Wells Fargo Securities,17.00,20.00,19.50,0.15,3.00,2.50,1,Missed
2017-04-28,Zymeworks,ZYME,Citigroup/ Barclays/ Wells Fargo Securities/ Canaccord Genuity,13.00,13.50,13.00,0.00,0.50,0.00,3,Missed
2017-04-27,Floor & Decor Holdings,FND,BofA Merrill Lynch/ Barclays/ Credit Suisse / UBS Investment Bank,21.00,30.25,32.05,0.53,9.25,11.05,3,
2017-04-21,Select Energy Services,WTTR,Credit Suisse/ FBR/ Wells Fargo Securities/ BofA Merrill Lynch/ Citigroup/ J.P. Morgan,14.00,14.90,14.02,0.00,0.90,0.02,1,
2017-04-13,Cadence Bancorporation,CADE,"Goldman, Sachs/ J.P. MorganSandle/ O’Neill + Partners/ Keefe, Bruyette & Woods (A Stifel Company)",20.00,22.08,21.55,0.08,2.08,1.55,2,
2017-04-13,Tocagen,TOCA,Leerink Partners/ Evercore ISI/ Stifel,10.00,10.27,12.45,0.25,0.27,2.45,2,
2017-04-13,Warrior Met Coal,HCC,Credit Suisse/ Citigroup/ Morgan Stanley/ BMO Capital Markets/ RBC Capital Markets,19.00,17.50,18.00,-0.05,-1.50,-1.00,2,Missed
2017-04-13,Yext,YEXT,Morgan Stanley/ J.P. Morgan/ RBC Capital Markets,11.00,14.03,13.41,0.22,3.03,2.41,3,
2017-04-12,Netshoes (Cayman) Ltd.,NETS,"Goldman, Sachs/ J.P. Morgan/ Bradesco BBI/ Allen & Company/ Jefferies",18.00,16.32,16.10,-0.11,-1.68,-1.90,2,Missed
2017-04-11,Azul S.A.,AZUL,Citigroup/ Itaú BBA/ Deutsche Bank Securities,20.06,21.80,21.50,0.07,1.74,1.44,2,
2017-04-11,Vantage Energy Acquisition,VEACU,"Citigroup/ Credit Suisse/ Goldman, Sachs",10.00,10.10,10.00,0.00,0.10,0.00,1,
2017-04-07,Okta,OKTA,"Goldman, Sachs/ J.P. Morgan Securities/ Allen & Company",17.00,17.00,23.56,0.39,0.00,6.56,3,
2017-04-06,Schneider National,SNDR,Morgan Stanley/ UBS Investment Bank/ BofA Merrill Lynch,19.00,19.50,19.00,0.00,0.50,0.00,2,
2017-04-06,Elevate Credit,ELVT,UBS Securities/ Jefferies/ Stifel/ William Blair & Company,6.50,7.00,7.76,0.19,0.50,1.26,1,
2017-04-05,Hess Midstream Partners LP,MESM,"Goldman, Sachs/ Morgan Stanley",23.00,25.50,25.60,0.11,2.50,2.60,2,
2017-03-30,Kayne Anderson Acquisition,KAACU,Citigroup/ Deutsche Bank Securities/ Credit Suisse,10.00,10.09,10.00,0.00,0.09,0.00,1,
2017-03-24,Alteryx,AYX,"Goldman, Sachs/ J.P. Morgan",14.00,17.25,15.50,0.11,3.25,1.50,3,
2017-03-24,Silver Run Acquisition Corp II,SRUNU,Citigroup/ Credit Suisse/ Deutsche Bank Securities,10.00,10.21,10.36,0.04,0.21,0.36,1,
2017-03-17,MuleSoft,MULE,"Goldman, Sachs/ J.P. Morgan/ BoA Merrill Lynch",17.00,24.25,24.75,0.46,7.25,7.75,3,
2017-03-16,Canada Goose Holdings,GOOS,"CIBC Capital Markets/ Credit Suisse/ Goldman, Sachs/ RBC Capital Markets",12.78,18.00,16.08,0.26,5.22,3.30,3,
2017-03-15,Ardagh Group S.A.,ARD,"Citigroup/ Deutsche Bank Securities/ Goldman, Sachs/ Barclays/ Credit Suisse/ J.P. Morgan",19.00,21.96,22.91,0.21,2.96,3.91,1,Missed
2017-03-10,Presidio,PSDO,J.P. Morgan/ Citigroup,14.00,13.50,14.25,0.02,-0.50,0.25,2,Missed
2017-03-10,Matlin & Partners Acquisition,MPACU,Cantor Fitzgerald & Co.,10.00,10.00,10.01,0.00,0.00,0.01,1,
2017-03-08,J.JILL,JILL,BofA Merrill Lynch/Morgan Stanley/ Jefferies,13.00,12.85,12.65,-0.03,-0.15,-0.35,1,
2017-03-08,BeyondSpring,BYSI,Rodman & Renshaw (a Unit of H.C. Wainwright & Co.),20.00,20.00,16.80,-0.16,0.00,-3.20,N/C,No Call
2017-03-02,Snap,SNAP,Morgan Stanley/ Goldma Sachs/ J. P. Morgan/ Deutsche Bank Securities,17.00,23.71,24.48,0.44,6.71,7.48,3,
2017-03-01,Hamilton Lane,HLNE,J.P. Morgan/ Morgan Stanle,16.00,17.85,18.02,0.13,1.85,2.02,2,
2017-02-28,Deciphera Pharmaceuticals,DCPH,J.P. Morgan/ Piper Jaffray,17.00,20.05,17.65,0.04,3.05,0.65,2,
2017-02-10,Foundation Building Materials,FBM,Deutsche Bank Securities/ Barclays/ RBC Capital Markets/ Citigroup/ Baird,14.00,15.80,15.50,0.11,1.80,1.50,1,
2017-02-10,Sachem Capital,SACH,Joseph Gunnar,5.00,4.90,5.04,0.01,-0.10,0.04,1,
2017-02-03,"Kimbell Royalty Partners, LP",KRP,Raymond James/ RBC Capital Markets/ Stifel,18.00,18.11,20.64,0.15,0.11,2.64,1,
2017-02-03,Ramaco Resources,METC,Credit Suisse/ Jefferies/ BMO Capital Markets,13.50,14.55,13.55,0.00,1.05,0.05,2,
2017-02-01,Invitation Homes,INVH,Deutsche Bank Securities/ J.P. Morgan/ BofA Merrill Lynch/ Goldman Sachs/ Wells Fargo Securities/ Credit Suisse/ Morgan Stanley/ RBC Capital Market,20.00,20.15,20.00,0.00,0.15,0.00,1,
2017-02-01,Laureate Education,LAUR,Credit Suisse/ Morgan Stanley/ Barclays/ Macquarie Capital/ J.P. Morgan/ BMO Capital Markets/ Citigroup/ KKR/ Goldman Sachs,14.00,12.50,13.25,-0.05,-1.50,-0.75,1,
2017-01-27,Jounce Therapeutics,JNCE,J.P. Morgan/ Cowen and Company,16.00,18.00,17.25,0.08,2.00,1.25,2,
2017-01-26,AnaptysBio,ANAB,Credit Suisse/ Stifel,15.00,16.00,17.00,0.13,1.00,2.00,2,
2017-01-20,FinTech Acquisition Corp. II,FNTEU,Cantor Fitzgerald & Co.,10.00,10.10,10.05,0.01,0.10,0.05,1,
2017-01-20,Keane Group,FRAC,Citigroup/ Morgan Stanley/ BofA Merrill Lynch/ J.P. Morgan,19.00,22.18,21.65,0.14,3.18,2.65,3,
2017-01-13,Gores Holdings II,GSHTU,Deutsche Bank Securities,10.00,10.16,10.25,0.03,0.16,0.25,1,
2016-12-16,trivago N.V.,TRVG,J.P. Morgan/ Goldman Sachs/ Morgan Stanley,11.00,11.20,11.85,0.08,0.20,0.85,2,
2016-12-14,WildHorse Resource Development,WRD,Barclays/ BofA Merrill Lynch/ BMO Capital Markets/ Citigroup/ Wells Fargo Securities,15.00,15.70,15.06,0.00,0.70,0.06,2,
2016-12-09,"Ichor Holdings, Ltd.",ICHR,Deutsche Bank Securities/ Stifel,9.00,10.25,9.77,0.09,1.25,0.77,1,
2016-12-08,SenesTech,SNES,Roth Capital Partners,8.00,8.25,8.16,0.02,0.25,0.16,1,
2016-12-07,Polar Power,POLA,Roth Capital Partners/ Joseph Gunnar,7.00,7.55,9.00,0.29,0.55,2.00,1,
2016-12-01,Innovative Industrial Properties,IIPR,Ladenburg Thalmann/ Compass Point,20.00,20.25,19.15,-0.04,0.25,-0.85,1,
2016-11-04,Smart Sand,SND,Credit Suisse/ GoldmanSachs,11.00,10.30,10.99,0.00,-0.70,-0.01,2,
2016-11-02,GDS Holdings Ltd.,GDS,Credit Suisse/ J.P. Morgan,10.00,10.00,10.41,0.04,0.00,0.41,2,
2016-10-28,BlackLine,BL,Goldman Sachs/ J.P. Morgan,17.00,24.52,23.70,0.39,7.52,6.70,3,
2016-10-28,Quantenna Communications,QTNA,Morgan Stanley/ Barclays/ Deutsche Bank Securities,16.00,16.80,15.50,-0.03,0.80,-0.50,2,
2016-10-27,GTY Technology Holdings,GTYHU,Citigroup,10.00,10.04,10.05,0.01,0.04,0.05,1,
2016-10-27,Myovant Sciences Ltd.,MYOV,Citigroup/ Cowen and Company/ Evercore ISI/ Barclays,15.00,15.00,13.26,-0.12,0.00,-1.74,2,Missed
2016-10-27,ZTO Express (Cayman),ZTO,Morgan Stanley/ Goldman Sachs (Asia),19.50,18.40,16.57,-0.15,-1.10,-2.93,3,Missed
2016-10-26,Ra Pharmaceuticals,RARX,Credit Suisse/ Jefferies/ BMO Capital Markets,13.00,14.16,13.00,0.00,1.16,0.00,3,
2016-10-20,Forterra,FRTA,Goldman Sachs/ Citigroup/ Credit Suisse,18.00,16.61,16.50,-0.08,-1.39,-1.50,1,
2016-10-20,iRhythm Technologies,IRTC,J.P. Morgan/ Morgan Stanley,17.00,26.75,26.05,0.53,9.75,9.05,3,
2016-10-19,CRISPR Therapeutics AG,CRSP,Citigroup/ Piper Jaffray/ Barclays,14.00,15.00,14.09,0.01,1.00,0.09,1,
2016-10-14,Mammoth Energy Services,TUSK,Credit Suisse/ Barclays/ Simmons & Company International (Energy Specialists of Piper Jaffray),15.00,13.66,13.26,-0.12,-1.34,-1.74,1,
2016-10-12,Azure Power Global,AZRE,Barclays/ Credit Suisse,18.00,16.12,14.60,-0.19,-1.88,-3.40,1,
2016-10-12,Extraction Oil & Gas,XOG,Credit Suisse/ Barclays/ Goldman Sachs,19.00,22.75,21.85,0.15,3.75,2.85,2,
2016-10-11,Avista Healthcare Public Acquisition (AHPAU) (u),AHPAU,Credit Suisse,10.00,9.82,9.86,-0.01,-0.18,-0.14,1,
2016-10-11,AzurRx BioPharma,AZRX,WallachBeth Capital/ Network 1 Financial Securities,5.50,5.06,4.98,-0.09,-0.44,-0.52,1,
2016-10-07,Camping World Holdings,CWH,Goldman Sachs/ J.P. Morgan,22.00,23.75,22.50,0.02,1.75,0.50,3,
2016-10-07,Everspin Technologies,MRAM,Stifel/ Needham & Company,8.00,9.10,8.02,0.00,1.10,0.02,1,
2016-10-06,Advanced Disposal Services,ADSW,Deutsche Bank Securities/ Credit Suisse/ Barclays,18.00,20.50,20.00,0.11,2.50,2.00,1,Missed
2016-10-06,AquaVenture Holdings,WAAS,Citigroup/ Deutsche Bank Securities/ RBC Capital Markets,18.00,21.00,21.95,0.22,3.00,3.95,1,Missed
2016-10-06,Obalon Therapeutics,OBLN,UBS Investment Bank/ Canaccord Genuity/ Stifel,15.00,15.21,15.00,0.00,0.21,0.00,1,
2016-09-30,Nutanix,NTNX,Goldman Sachs/ Morgan Stanley/ J.P. Morgan/ RBC Capital Markets,16.00,26.50,37.00,1.31,10.50,21.00,3,
2016-09-29,Fulgent Genetics,FLGT,Credit Suisse/ Jefferies,9.00,9.21,9.18,0.02,0.21,0.18,1,
2016-09-29,Tabula Rasa HealthCare,TRHC,Wells Fargo Securities/ UBS Investment Bank/ Piper Jaffray,12.00,14.70,14.88,0.24,2.70,2.88,3,
2016-09-23,AC Immune SA,ACIU,Credit Suisse/ Jefferies/ Leerink Partners ,11.00,14.11,15.66,0.42,3.11,4.66,3,
2016-09-23,Gridsum,GSUM,Goldman Sachs (Asia)/ Citigroup,13.00,15.25,15.75,0.21,2.25,2.75,2,
2016-09-23,Valvoline,VVV,BofA Merrill Lynch/ Citigroup/ Morgan Stanley,22.00,24.10,23.10,0.05,2.10,1.10,3,
